Date,LST_Celsius,ZoneID,ZoneName
14/10/2018,31.21,Z01,Colombo North
18/10/2018,31.41,Z01,Colombo North
19/10/2018,30.80,Z01,Colombo North
21/10/2018,29.41,Z01,Colombo North
25/10/2018,28.08,Z01,Colombo North
10/11/2018,29.19,Z01,Colombo North
11/11/2018,29.04,Z01,Colombo North
12/11/2018,28.80,Z01,Colombo North
13/11/2018,33.62,Z01,Colombo North
15/11/2018,34.85,Z01,Colombo North
17/11/2018,31.93,Z01,Colombo North
19/11/2018,29.94,Z01,Colombo North
21/11/2018,24.93,Z01,Colombo North
22/11/2018,32.99,Z01,Colombo North
24/11/2018,26.83,Z01,Colombo North
26/11/2018,32.35,Z01,Colombo North
29/11/2018,32.03,Z01,Colombo North
04/12/2018,24.26,Z01,Colombo North
08/12/2018,31.61,Z01,Colombo North
10/12/2018,32.87,Z01,Colombo North
17/12/2018,33.78,Z01,Colombo North
19/12/2018,33.76,Z01,Colombo North
24/12/2018,29.20,Z01,Colombo North
26/12/2018,25.82,Z01,Colombo North
28/12/2018,29.12,Z01,Colombo North
29/12/2018,29.94,Z01,Colombo North
30/12/2018,32.35,Z01,Colombo North
31/12/2018,31.89,Z01,Colombo North
02/01/2019,31.80,Z01,Colombo North
04/01/2019,34.55,Z01,Colombo North
05/01/2019,29.88,Z01,Colombo North
06/01/2019,32.26,Z01,Colombo North
08/01/2019,28.58,Z01,Colombo North
09/01/2019,34.15,Z01,Colombo North
11/01/2019,32.81,Z01,Colombo North
15/01/2019,27.10,Z01,Colombo North
16/01/2019,30.59,Z01,Colombo North
17/01/2019,28.77,Z01,Colombo North
18/01/2019,26.42,Z01,Colombo North
21/01/2019,24.31,Z01,Colombo North
22/01/2019,34.20,Z01,Colombo North
23/01/2019,33.23,Z01,Colombo North
24/01/2019,32.55,Z01,Colombo North
25/01/2019,31.15,Z01,Colombo North
27/01/2019,30.94,Z01,Colombo North
28/01/2019,28.52,Z01,Colombo North
29/01/2019,34.18,Z01,Colombo North
30/01/2019,31.89,Z01,Colombo North
31/01/2019,32.79,Z01,Colombo North
01/02/2019,35.09,Z01,Colombo North
02/02/2019,27.65,Z01,Colombo North
03/02/2019,32.59,Z01,Colombo North
08/02/2019,31.64,Z01,Colombo North
10/02/2019,31.12,Z01,Colombo North
12/02/2019,34.79,Z01,Colombo North
13/02/2019,27.89,Z01,Colombo North
14/02/2019,33.58,Z01,Colombo North
15/02/2019,27.21,Z01,Colombo North
16/02/2019,28.58,Z01,Colombo North
17/02/2019,30.31,Z01,Colombo North
19/02/2019,31.33,Z01,Colombo North
21/02/2019,36.42,Z01,Colombo North
22/02/2019,32.67,Z01,Colombo North
23/02/2019,34.57,Z01,Colombo North
24/02/2019,30.93,Z01,Colombo North
25/02/2019,25.19,Z01,Colombo North
26/02/2019,36.72,Z01,Colombo North
28/02/2019,28.41,Z01,Colombo North
02/03/2019,31.64,Z01,Colombo North
05/03/2019,32.86,Z01,Colombo North
10/03/2019,30.88,Z01,Colombo North
11/03/2019,35.83,Z01,Colombo North
12/03/2019,29.51,Z01,Colombo North
14/03/2019,37.64,Z01,Colombo North
16/03/2019,34.63,Z01,Colombo North
18/03/2019,30.95,Z01,Colombo North
19/03/2019,32.26,Z01,Colombo North
20/03/2019,33.14,Z01,Colombo North
22/03/2019,30.77,Z01,Colombo North
23/03/2019,34.00,Z01,Colombo North
25/03/2019,33.62,Z01,Colombo North
26/03/2019,31.88,Z01,Colombo North
27/03/2019,34.67,Z01,Colombo North
28/03/2019,36.54,Z01,Colombo North
29/03/2019,32.84,Z01,Colombo North
30/03/2019,36.33,Z01,Colombo North
01/04/2019,37.54,Z01,Colombo North
02/04/2019,29.13,Z01,Colombo North
03/04/2019,33.21,Z01,Colombo North
04/04/2019,26.09,Z01,Colombo North
06/04/2019,37.26,Z01,Colombo North
08/04/2019,36.97,Z01,Colombo North
10/04/2019,35.07,Z01,Colombo North
17/04/2019,34.53,Z01,Colombo North
22/04/2019,35.89,Z01,Colombo North
24/04/2019,36.12,Z01,Colombo North
08/05/2019,34.73,Z01,Colombo North
10/05/2019,32.06,Z01,Colombo North
12/05/2019,34.26,Z01,Colombo North
14/05/2019,29.76,Z01,Colombo North
15/05/2019,33.19,Z01,Colombo North
19/05/2019,30.98,Z01,Colombo North
21/05/2019,29.51,Z01,Colombo North
26/05/2019,25.87,Z01,Colombo North
28/05/2019,32.71,Z01,Colombo North
02/06/2019,22.93,Z01,Colombo North
09/06/2019,27.45,Z01,Colombo North
11/06/2019,26.67,Z01,Colombo North
27/06/2019,34.77,Z01,Colombo North
29/06/2019,32.86,Z01,Colombo North
04/07/2019,30.83,Z01,Colombo North
08/07/2019,33.00,Z01,Colombo North
24/07/2019,28.59,Z01,Colombo North
29/07/2019,28.87,Z01,Colombo North
31/07/2019,29.82,Z01,Colombo North
03/08/2019,24.77,Z01,Colombo North
14/08/2019,21.67,Z01,Colombo North
01/09/2019,21.36,Z01,Colombo North
02/09/2019,24.17,Z01,Colombo North
08/09/2019,33.46,Z01,Colombo North
18/09/2019,24.68,Z01,Colombo North
01/10/2019,32.81,Z01,Colombo North
03/10/2019,30.14,Z01,Colombo North
06/10/2019,29.28,Z01,Colombo North
10/10/2019,31.21,Z01,Colombo North
13/10/2019,27.22,Z01,Colombo North
15/10/2019,28.74,Z01,Colombo North
17/10/2019,30.30,Z01,Colombo North
02/11/2019,33.44,Z01,Colombo North
04/11/2019,31.63,Z01,Colombo North
06/11/2019,31.16,Z01,Colombo North
11/11/2019,29.20,Z01,Colombo North
13/11/2019,31.75,Z01,Colombo North
14/11/2019,26.09,Z01,Colombo North
16/11/2019,30.26,Z01,Colombo North
17/11/2019,28.87,Z01,Colombo North
18/11/2019,32.79,Z01,Colombo North
21/11/2019,31.17,Z01,Colombo North
23/11/2019,30.18,Z01,Colombo North
27/11/2019,33.62,Z01,Colombo North
08/12/2019,29.86,Z01,Colombo North
24/12/2019,29.40,Z01,Colombo North
25/12/2019,26.90,Z01,Colombo North
26/12/2019,25.84,Z01,Colombo North
27/12/2019,33.63,Z01,Colombo North
03/01/2020,30.62,Z01,Colombo North
04/01/2020,26.74,Z01,Colombo North
05/01/2020,34.80,Z01,Colombo North
07/01/2020,35.18,Z01,Colombo North
08/01/2020,27.74,Z01,Colombo North
09/01/2020,31.22,Z01,Colombo North
12/01/2020,32.50,Z01,Colombo North
14/01/2020,33.70,Z01,Colombo North
15/01/2020,24.21,Z01,Colombo North
16/01/2020,33.64,Z01,Colombo North
17/01/2020,29.07,Z01,Colombo North
19/01/2020,30.87,Z01,Colombo North
20/01/2020,29.87,Z01,Colombo North
24/01/2020,30.30,Z01,Colombo North
25/01/2020,32.44,Z01,Colombo North
27/01/2020,20.51,Z01,Colombo North
28/01/2020,29.44,Z01,Colombo North
30/01/2020,28.94,Z01,Colombo North
31/01/2020,30.95,Z01,Colombo North
01/02/2020,29.37,Z01,Colombo North
02/02/2020,29.60,Z01,Colombo North
06/02/2020,28.20,Z01,Colombo North
08/02/2020,34.08,Z01,Colombo North
09/02/2020,31.34,Z01,Colombo North
10/02/2020,34.68,Z01,Colombo North
11/02/2020,33.89,Z01,Colombo North
13/02/2020,33.03,Z01,Colombo North
15/02/2020,34.83,Z01,Colombo North
16/02/2020,28.30,Z01,Colombo North
17/02/2020,37.95,Z01,Colombo North
20/02/2020,36.02,Z01,Colombo North
22/02/2020,29.57,Z01,Colombo North
24/02/2020,38.15,Z01,Colombo North
26/02/2020,33.81,Z01,Colombo North
27/02/2020,33.10,Z01,Colombo North
28/02/2020,33.56,Z01,Colombo North
29/02/2020,32.66,Z01,Colombo North
02/03/2020,36.45,Z01,Colombo North
04/03/2020,32.08,Z01,Colombo North
08/03/2020,32.75,Z01,Colombo North
09/03/2020,38.05,Z01,Colombo North
11/03/2020,34.47,Z01,Colombo North
12/03/2020,29.93,Z01,Colombo North
13/03/2020,33.23,Z01,Colombo North
14/03/2020,33.18,Z01,Colombo North
16/03/2020,36.37,Z01,Colombo North
21/03/2020,32.96,Z01,Colombo North
22/03/2020,31.99,Z01,Colombo North
23/03/2020,35.09,Z01,Colombo North
24/03/2020,25.28,Z01,Colombo North
25/03/2020,36.33,Z01,Colombo North
27/03/2020,34.86,Z01,Colombo North
28/03/2020,35.00,Z01,Colombo North
30/03/2020,34.67,Z01,Colombo North
31/03/2020,32.08,Z01,Colombo North
01/04/2020,33.46,Z01,Colombo North
03/04/2020,37.77,Z01,Colombo North
05/04/2020,37.56,Z01,Colombo North
06/04/2020,25.43,Z01,Colombo North
07/04/2020,33.29,Z01,Colombo North
08/04/2020,35.20,Z01,Colombo North
10/04/2020,36.75,Z01,Colombo North
12/04/2020,36.95,Z01,Colombo North
13/04/2020,31.97,Z01,Colombo North
14/04/2020,32.15,Z01,Colombo North
15/04/2020,32.17,Z01,Colombo North
16/04/2020,29.74,Z01,Colombo North
17/04/2020,37.44,Z01,Colombo North
19/04/2020,37.11,Z01,Colombo North
21/04/2020,29.34,Z01,Colombo North
26/04/2020,35.56,Z01,Colombo North
03/05/2020,34.06,Z01,Colombo North
08/05/2020,24.81,Z01,Colombo North
10/05/2020,30.41,Z01,Colombo North
21/05/2020,29.17,Z01,Colombo North
30/05/2020,29.01,Z01,Colombo North
31/05/2020,25.47,Z01,Colombo North
01/06/2020,30.63,Z01,Colombo North
02/06/2020,31.57,Z01,Colombo North
04/06/2020,32.27,Z01,Colombo North
09/06/2020,26.21,Z01,Colombo North
10/06/2020,26.09,Z01,Colombo North
13/06/2020,33.41,Z01,Colombo North
27/06/2020,33.80,Z01,Colombo North
29/06/2020,30.01,Z01,Colombo North
01/07/2020,30.72,Z01,Colombo North
18/07/2020,26.09,Z01,Colombo North
31/07/2020,28.46,Z01,Colombo North
12/08/2020,30.61,Z01,Colombo North
18/08/2020,35.10,Z01,Colombo North
21/08/2020,29.72,Z01,Colombo North
23/08/2020,35.20,Z01,Colombo North
27/08/2020,33.98,Z01,Colombo North
28/08/2020,33.19,Z01,Colombo North
08/09/2020,30.98,Z01,Colombo North
17/09/2020,28.11,Z01,Colombo North
26/09/2020,30.78,Z01,Colombo North
28/09/2020,32.87,Z01,Colombo North
03/10/2020,30.54,Z01,Colombo North
05/10/2020,31.65,Z01,Colombo North
19/10/2020,27.45,Z01,Colombo North
21/10/2020,32.26,Z01,Colombo North
22/10/2020,21.72,Z01,Colombo North
23/10/2020,33.33,Z01,Colombo North
26/10/2020,33.63,Z01,Colombo North
28/10/2020,32.88,Z01,Colombo North
30/10/2020,32.79,Z01,Colombo North
04/11/2020,28.93,Z01,Colombo North
06/11/2020,33.02,Z01,Colombo North
07/11/2020,27.14,Z01,Colombo North
08/11/2020,33.83,Z01,Colombo North
11/11/2020,30.81,Z01,Colombo North
20/11/2020,26.74,Z01,Colombo North
27/11/2020,32.99,Z01,Colombo North
29/11/2020,33.11,Z01,Colombo North
09/12/2020,27.99,Z01,Colombo North
13/12/2020,24.27,Z01,Colombo North
29/12/2020,25.74,Z01,Colombo North
31/12/2020,25.00,Z01,Colombo North
12/01/2021,23.78,Z01,Colombo North
14/01/2021,31.42,Z01,Colombo North
18/01/2021,27.59,Z01,Colombo North
19/01/2021,26.51,Z01,Colombo North
20/01/2021,27.51,Z01,Colombo North
21/01/2021,28.87,Z01,Colombo North
23/01/2021,33.75,Z01,Colombo North
28/01/2021,28.53,Z01,Colombo North
01/02/2021,30.83,Z01,Colombo North
04/02/2021,19.33,Z01,Colombo North
05/02/2021,31.63,Z01,Colombo North
08/02/2021,31.72,Z01,Colombo North
10/02/2021,31.77,Z01,Colombo North
11/02/2021,30.87,Z01,Colombo North
13/02/2021,31.28,Z01,Colombo North
15/02/2021,36.18,Z01,Colombo North
17/02/2021,34.71,Z01,Colombo North
18/02/2021,29.22,Z01,Colombo North
19/02/2021,35.05,Z01,Colombo North
20/02/2021,30.91,Z01,Colombo North
22/02/2021,35.10,Z01,Colombo North
24/02/2021,29.23,Z01,Colombo North
26/02/2021,33.91,Z01,Colombo North
27/02/2021,30.05,Z01,Colombo North
01/03/2021,32.75,Z01,Colombo North
03/03/2021,26.44,Z01,Colombo North
05/03/2021,32.81,Z01,Colombo North
08/03/2021,31.08,Z01,Colombo North
14/03/2021,31.68,Z01,Colombo North
19/03/2021,27.29,Z01,Colombo North
21/03/2021,31.18,Z01,Colombo North
30/03/2021,35.12,Z01,Colombo North
04/04/2021,28.68,Z01,Colombo North
06/04/2021,31.31,Z01,Colombo North
08/04/2021,31.93,Z01,Colombo North
09/04/2021,31.10,Z01,Colombo North
11/04/2021,34.48,Z01,Colombo North
13/04/2021,30.03,Z01,Colombo North
20/04/2021,28.45,Z01,Colombo North
22/04/2021,33.53,Z01,Colombo North
24/04/2021,32.18,Z01,Colombo North
27/04/2021,34.82,Z01,Colombo North
06/05/2021,32.54,Z01,Colombo North
08/05/2021,27.04,Z01,Colombo North
17/05/2021,33.38,Z01,Colombo North
18/05/2021,28.37,Z01,Colombo North
19/05/2021,32.35,Z01,Colombo North
31/05/2021,32.26,Z01,Colombo North
02/06/2021,31.06,Z01,Colombo North
07/06/2021,25.23,Z01,Colombo North
16/06/2021,32.49,Z01,Colombo North
18/06/2021,34.83,Z01,Colombo North
23/06/2021,31.64,Z01,Colombo North
04/07/2021,28.63,Z01,Colombo North
18/07/2021,29.36,Z01,Colombo North
20/07/2021,35.07,Z01,Colombo North
27/07/2021,28.22,Z01,Colombo North
19/08/2021,34.13,Z01,Colombo North
11/09/2021,28.97,Z01,Colombo North
15/09/2021,23.53,Z01,Colombo North
22/09/2021,34.29,Z01,Colombo North
23/09/2021,28.53,Z01,Colombo North
06/10/2021,31.25,Z01,Colombo North
13/10/2021,33.00,Z01,Colombo North
18/10/2021,28.35,Z01,Colombo North
22/10/2021,30.80,Z01,Colombo North
24/10/2021,32.25,Z01,Colombo North
31/10/2021,24.71,Z01,Colombo North
02/11/2021,25.26,Z01,Colombo North
11/11/2021,26.05,Z01,Colombo North
21/11/2021,32.31,Z01,Colombo North
30/11/2021,30.58,Z01,Colombo North
02/12/2021,33.13,Z01,Colombo North
05/12/2021,29.01,Z01,Colombo North
07/12/2021,32.92,Z01,Colombo North
11/12/2021,34.08,Z01,Colombo North
20/12/2021,34.28,Z01,Colombo North
21/12/2021,26.56,Z01,Colombo North
22/12/2021,31.41,Z01,Colombo North
23/12/2021,30.83,Z01,Colombo North
24/12/2021,25.91,Z01,Colombo North
25/12/2021,34.86,Z01,Colombo North
27/12/2021,35.38,Z01,Colombo North
28/12/2021,32.07,Z01,Colombo North
29/12/2021,32.65,Z01,Colombo North
30/12/2021,31.84,Z01,Colombo North
31/12/2021,22.81,Z01,Colombo North
01/01/2022,33.51,Z01,Colombo North
03/01/2022,30.38,Z01,Colombo North
07/01/2022,34.60,Z01,Colombo North
08/01/2022,33.66,Z01,Colombo North
12/01/2022,31.00,Z01,Colombo North
13/01/2022,27.55,Z01,Colombo North
14/01/2022,33.62,Z01,Colombo North
15/01/2022,29.23,Z01,Colombo North
16/01/2022,25.70,Z01,Colombo North
17/01/2022,35.12,Z01,Colombo North
19/01/2022,31.27,Z01,Colombo North
20/01/2022,29.49,Z01,Colombo North
21/01/2022,32.45,Z01,Colombo North
22/01/2022,31.06,Z01,Colombo North
23/01/2022,28.87,Z01,Colombo North
24/01/2022,26.20,Z01,Colombo North
26/01/2022,31.77,Z01,Colombo North
29/01/2022,28.04,Z01,Colombo North
30/01/2022,25.10,Z01,Colombo North
02/02/2022,33.82,Z01,Colombo North
06/02/2022,36.04,Z01,Colombo North
18/02/2022,30.99,Z01,Colombo North
22/02/2022,34.58,Z01,Colombo North
23/02/2022,32.32,Z01,Colombo North
01/03/2022,35.86,Z01,Colombo North
10/03/2022,31.13,Z01,Colombo North
17/03/2022,32.74,Z01,Colombo North
26/03/2022,31.99,Z01,Colombo North
29/03/2022,30.94,Z01,Colombo North
02/04/2022,34.17,Z01,Colombo North
07/04/2022,34.54,Z01,Colombo North
12/04/2022,27.03,Z01,Colombo North
16/04/2022,34.66,Z01,Colombo North
25/04/2022,29.62,Z01,Colombo North
27/04/2022,30.22,Z01,Colombo North
30/04/2022,33.14,Z01,Colombo North
04/05/2022,33.55,Z01,Colombo North
11/05/2022,29.95,Z01,Colombo North
18/05/2022,18.11,Z01,Colombo North
20/05/2022,29.25,Z01,Colombo North
10/06/2022,28.00,Z01,Colombo North
28/06/2022,33.69,Z01,Colombo North
16/07/2022,30.10,Z01,Colombo North
08/08/2022,24.53,Z01,Colombo North
17/08/2022,34.15,Z01,Colombo North
29/08/2022,29.28,Z01,Colombo North
30/10/2022,31.36,Z01,Colombo North
29/02/2000,30.00,Z02,Colombo Central
01/03/2000,31.51,Z02,Colombo Central
08/03/2000,25.14,Z02,Colombo Central
11/03/2000,36.49,Z02,Colombo Central
12/03/2000,33.36,Z02,Colombo Central
13/03/2000,36.33,Z02,Colombo Central
14/03/2000,33.60,Z02,Colombo Central
16/03/2000,37.39,Z02,Colombo Central
18/03/2000,33.17,Z02,Colombo Central
20/03/2000,38.10,Z02,Colombo Central
21/03/2000,34.59,Z02,Colombo Central
22/03/2000,34.93,Z02,Colombo Central
25/03/2000,37.94,Z02,Colombo Central
29/03/2000,38.11,Z02,Colombo Central
31/03/2000,31.51,Z02,Colombo Central
01/04/2000,30.31,Z02,Colombo Central
03/04/2000,32.44,Z02,Colombo Central
05/04/2000,38.47,Z02,Colombo Central
07/04/2000,32.37,Z02,Colombo Central
08/04/2000,34.50,Z02,Colombo Central
10/04/2000,30.20,Z02,Colombo Central
12/04/2000,36.73,Z02,Colombo Central
13/04/2000,27.51,Z02,Colombo Central
15/04/2000,30.31,Z02,Colombo Central
16/04/2000,34.16,Z02,Colombo Central
17/04/2000,38.04,Z02,Colombo Central
19/04/2000,39.18,Z02,Colombo Central
29/04/2000,26.05,Z02,Colombo Central
30/04/2000,34.80,Z02,Colombo Central
01/05/2000,28.99,Z02,Colombo Central
03/05/2000,31.96,Z02,Colombo Central
07/05/2000,33.35,Z02,Colombo Central
08/05/2000,30.86,Z02,Colombo Central
09/05/2000,32.66,Z02,Colombo Central
10/05/2000,30.35,Z02,Colombo Central
12/05/2000,32.29,Z02,Colombo Central
14/05/2000,35.86,Z02,Colombo Central
16/05/2000,36.62,Z02,Colombo Central
18/05/2000,34.13,Z02,Colombo Central
23/05/2000,35.99,Z02,Colombo Central
24/05/2000,25.59,Z02,Colombo Central
28/05/2000,32.09,Z02,Colombo Central
13/06/2000,34.99,Z02,Colombo Central
15/06/2000,37.29,Z02,Colombo Central
19/06/2000,27.57,Z02,Colombo Central
20/06/2000,34.08,Z02,Colombo Central
03/07/2000,35.21,Z02,Colombo Central
04/07/2000,29.48,Z02,Colombo Central
10/07/2000,38.36,Z02,Colombo Central
15/07/2000,36.87,Z02,Colombo Central
17/07/2000,36.40,Z02,Colombo Central
18/07/2000,26.58,Z02,Colombo Central
19/07/2000,33.10,Z02,Colombo Central
20/07/2000,31.10,Z02,Colombo Central
24/07/2000,32.43,Z02,Colombo Central
26/07/2000,35.91,Z02,Colombo Central
29/07/2000,34.60,Z02,Colombo Central
31/07/2000,32.34,Z02,Colombo Central
29/08/2000,29.38,Z02,Colombo Central
30/08/2000,33.39,Z02,Colombo Central
05/09/2000,37.59,Z02,Colombo Central
06/09/2000,30.65,Z02,Colombo Central
08/09/2000,35.83,Z02,Colombo Central
10/09/2000,35.91,Z02,Colombo Central
22/09/2000,29.61,Z02,Colombo Central
26/09/2000,36.87,Z02,Colombo Central
28/09/2000,37.97,Z02,Colombo Central
03/10/2000,36.25,Z02,Colombo Central
07/10/2000,36.22,Z02,Colombo Central
09/10/2000,28.33,Z02,Colombo Central
17/10/2000,32.59,Z02,Colombo Central
21/10/2000,33.70,Z02,Colombo Central
23/10/2000,38.37,Z02,Colombo Central
24/10/2000,28.71,Z02,Colombo Central
26/10/2000,36.07,Z02,Colombo Central
28/10/2000,38.44,Z02,Colombo Central
30/10/2000,35.66,Z02,Colombo Central
31/10/2000,28.71,Z02,Colombo Central
04/11/2000,34.40,Z02,Colombo Central
06/11/2000,31.93,Z02,Colombo Central
07/11/2000,26.53,Z02,Colombo Central
13/11/2000,35.12,Z02,Colombo Central
16/11/2000,34.58,Z02,Colombo Central
22/11/2000,30.20,Z02,Colombo Central
27/11/2000,32.79,Z02,Colombo Central
01/12/2000,35.55,Z02,Colombo Central
02/12/2000,29.61,Z02,Colombo Central
03/12/2000,34.09,Z02,Colombo Central
04/12/2000,33.45,Z02,Colombo Central
06/12/2000,30.00,Z02,Colombo Central
10/12/2000,35.93,Z02,Colombo Central
11/12/2000,31.84,Z02,Colombo Central
12/12/2000,37.12,Z02,Colombo Central
13/12/2000,34.99,Z02,Colombo Central
14/12/2000,28.69,Z02,Colombo Central
15/12/2000,36.21,Z02,Colombo Central
28/12/2000,29.92,Z02,Colombo Central
29/12/2000,34.27,Z02,Colombo Central
31/12/2000,30.94,Z02,Colombo Central
02/01/2001,35.02,Z02,Colombo Central
03/01/2001,31.38,Z02,Colombo Central
05/01/2001,26.35,Z02,Colombo Central
06/01/2001,33.28,Z02,Colombo Central
07/01/2001,36.13,Z02,Colombo Central
12/01/2001,30.14,Z02,Colombo Central
15/01/2001,29.00,Z02,Colombo Central
03/02/2001,33.72,Z02,Colombo Central
06/02/2001,34.23,Z02,Colombo Central
07/02/2001,35.30,Z02,Colombo Central
08/02/2001,24.79,Z02,Colombo Central
10/02/2001,33.83,Z02,Colombo Central
11/02/2001,33.69,Z02,Colombo Central
12/02/2001,37.44,Z02,Colombo Central
14/02/2001,34.43,Z02,Colombo Central
17/02/2001,33.43,Z02,Colombo Central
19/02/2001,28.90,Z02,Colombo Central
20/02/2001,30.84,Z02,Colombo Central
21/02/2001,31.50,Z02,Colombo Central
22/02/2001,33.42,Z02,Colombo Central
23/02/2001,33.32,Z02,Colombo Central
24/02/2001,35.80,Z02,Colombo Central
26/02/2001,37.01,Z02,Colombo Central
27/02/2001,31.12,Z02,Colombo Central
28/02/2001,34.45,Z02,Colombo Central
01/03/2001,31.34,Z02,Colombo Central
02/03/2001,28.08,Z02,Colombo Central
03/03/2001,34.12,Z02,Colombo Central
04/03/2001,25.69,Z02,Colombo Central
05/03/2001,35.74,Z02,Colombo Central
07/03/2001,39.48,Z02,Colombo Central
08/03/2001,30.02,Z02,Colombo Central
10/03/2001,35.27,Z02,Colombo Central
11/03/2001,31.49,Z02,Colombo Central
12/03/2001,36.72,Z02,Colombo Central
14/03/2001,41.32,Z02,Colombo Central
15/03/2001,31.53,Z02,Colombo Central
16/03/2001,35.19,Z02,Colombo Central
17/03/2001,36.28,Z02,Colombo Central
19/03/2001,32.43,Z02,Colombo Central
21/03/2001,38.56,Z02,Colombo Central
23/03/2001,39.18,Z02,Colombo Central
28/03/2001,38.01,Z02,Colombo Central
01/04/2001,34.68,Z02,Colombo Central
02/04/2001,33.42,Z02,Colombo Central
04/04/2001,36.96,Z02,Colombo Central
05/04/2001,34.45,Z02,Colombo Central
06/04/2001,35.58,Z02,Colombo Central
09/04/2001,35.65,Z02,Colombo Central
11/04/2001,35.78,Z02,Colombo Central
13/04/2001,36.57,Z02,Colombo Central
15/04/2001,37.66,Z02,Colombo Central
20/04/2001,35.20,Z02,Colombo Central
21/04/2001,31.98,Z02,Colombo Central
22/04/2001,36.37,Z02,Colombo Central
01/05/2001,38.67,Z02,Colombo Central
04/05/2001,34.03,Z02,Colombo Central
06/05/2001,29.28,Z02,Colombo Central
13/05/2001,30.45,Z02,Colombo Central
15/05/2001,33.19,Z02,Colombo Central
22/05/2001,36.81,Z02,Colombo Central
27/05/2001,31.55,Z02,Colombo Central
08/06/2001,27.35,Z02,Colombo Central
09/06/2001,37.18,Z02,Colombo Central
04/07/2001,35.68,Z02,Colombo Central
06/07/2001,34.92,Z02,Colombo Central
07/07/2001,30.24,Z02,Colombo Central
13/07/2001,37.23,Z02,Colombo Central
14/07/2001,33.31,Z02,Colombo Central
15/07/2001,33.23,Z02,Colombo Central
12/08/2001,37.51,Z02,Colombo Central
14/08/2001,38.17,Z02,Colombo Central
15/08/2001,28.50,Z02,Colombo Central
16/08/2001,34.43,Z02,Colombo Central
18/08/2001,32.29,Z02,Colombo Central
21/08/2001,36.51,Z02,Colombo Central
06/09/2001,41.16,Z02,Colombo Central
08/09/2001,37.98,Z02,Colombo Central
10/09/2001,35.87,Z02,Colombo Central
11/09/2001,37.29,Z02,Colombo Central
12/09/2001,32.48,Z02,Colombo Central
13/09/2001,37.26,Z02,Colombo Central
15/09/2001,40.45,Z02,Colombo Central
19/09/2001,29.05,Z02,Colombo Central
06/10/2001,35.72,Z02,Colombo Central
08/10/2001,38.12,Z02,Colombo Central
10/10/2001,37.45,Z02,Colombo Central
13/10/2001,33.56,Z02,Colombo Central
18/10/2001,35.06,Z02,Colombo Central
19/10/2001,32.05,Z02,Colombo Central
28/10/2001,36.20,Z02,Colombo Central
29/10/2001,34.01,Z02,Colombo Central
02/11/2001,35.85,Z02,Colombo Central
07/11/2001,31.67,Z02,Colombo Central
11/11/2001,34.79,Z02,Colombo Central
13/11/2001,31.87,Z02,Colombo Central
14/11/2001,34.24,Z02,Colombo Central
16/11/2001,36.59,Z02,Colombo Central
20/11/2001,35.86,Z02,Colombo Central
21/11/2001,26.60,Z02,Colombo Central
26/11/2001,27.92,Z02,Colombo Central
27/11/2001,36.03,Z02,Colombo Central
28/11/2001,29.01,Z02,Colombo Central
29/11/2001,31.11,Z02,Colombo Central
30/11/2001,34.84,Z02,Colombo Central
02/12/2001,36.61,Z02,Colombo Central
04/12/2001,28.01,Z02,Colombo Central
05/12/2001,30.62,Z02,Colombo Central
06/12/2001,31.16,Z02,Colombo Central
07/12/2001,30.36,Z02,Colombo Central
08/12/2001,30.61,Z02,Colombo Central
09/12/2001,36.98,Z02,Colombo Central
11/12/2001,34.95,Z02,Colombo Central
12/12/2001,28.44,Z02,Colombo Central
13/12/2001,37.24,Z02,Colombo Central
15/12/2001,36.11,Z02,Colombo Central
16/12/2001,36.22,Z02,Colombo Central
17/12/2001,31.83,Z02,Colombo Central
23/12/2001,32.42,Z02,Colombo Central
24/12/2001,30.93,Z02,Colombo Central
25/12/2001,28.17,Z02,Colombo Central
27/12/2001,35.70,Z02,Colombo Central
28/12/2001,28.59,Z02,Colombo Central
29/12/2001,35.45,Z02,Colombo Central
01/01/2002,29.60,Z02,Colombo Central
03/01/2002,25.95,Z02,Colombo Central
06/01/2002,30.79,Z02,Colombo Central
07/01/2002,33.13,Z02,Colombo Central
08/01/2002,31.14,Z02,Colombo Central
10/01/2002,33.12,Z02,Colombo Central
13/01/2002,25.54,Z02,Colombo Central
14/01/2002,28.14,Z02,Colombo Central
16/01/2002,33.65,Z02,Colombo Central
17/01/2002,33.06,Z02,Colombo Central
18/01/2002,33.11,Z02,Colombo Central
21/01/2002,34.55,Z02,Colombo Central
22/01/2002,33.11,Z02,Colombo Central
28/01/2002,35.86,Z02,Colombo Central
30/01/2002,37.29,Z02,Colombo Central
04/02/2002,36.06,Z02,Colombo Central
06/02/2002,38.44,Z02,Colombo Central
07/02/2002,34.28,Z02,Colombo Central
08/02/2002,35.76,Z02,Colombo Central
09/02/2002,32.94,Z02,Colombo Central
10/02/2002,33.19,Z02,Colombo Central
14/02/2002,31.35,Z02,Colombo Central
16/02/2002,27.10,Z02,Colombo Central
17/02/2002,37.54,Z02,Colombo Central
18/02/2002,37.47,Z02,Colombo Central
22/02/2002,38.11,Z02,Colombo Central
23/02/2002,34.43,Z02,Colombo Central
24/02/2002,38.43,Z02,Colombo Central
25/02/2002,37.00,Z02,Colombo Central
26/02/2002,33.38,Z02,Colombo Central
27/02/2002,36.80,Z02,Colombo Central
01/03/2002,36.66,Z02,Colombo Central
