Date,NDVI,ZoneID,ZoneName
29/08/2022,0.294973169,Z01,Colombo North
14/09/2022,0.411001034,Z01,Colombo North
30/09/2022,0.328866372,Z01,Colombo North
16/10/2022,0.384946966,Z01,Colombo North
01/11/2022,0.423327213,Z01,Colombo North
17/11/2022,0.489093727,Z01,Colombo North
03/12/2022,0.437333359,Z01,Colombo North
19/12/2022,0.431951817,Z01,Colombo North
01/01/2023,0.477574372,Z01,Colombo North
17/01/2023,0.388117453,Z01,Colombo North
02/02/2023,0.46217277,Z01,Colombo North
18/02/2000,0.282557675,Z02,Colombo Central
05/03/2000,0.342383332,Z02,Colombo Central
21/03/2000,0.364105941,Z02,Colombo Central
06/04/2000,0.402939599,Z02,Colombo Central
22/04/2000,0.244768116,Z02,Colombo Central
08/05/2000,0.346739429,Z02,Colombo Central
24/05/2000,0.339561524,Z02,Colombo Central
09/06/2000,0.40435156,Z02,Colombo Central
25/06/2000,0.383211775,Z02,Colombo Central
11/07/2000,0.340304134,Z02,Colombo Central
27/07/2000,0.334308867,Z02,Colombo Central
12/08/2000,0.183744437,Z02,Colombo Central
28/08/2000,0.393805394,Z02,Colombo Central
13/09/2000,0.387667384,Z02,Colombo Central
29/09/2000,0.421813688,Z02,Colombo Central
15/10/2000,0.432550472,Z02,Colombo Central
31/10/2000,0.333183309,Z02,Colombo Central
16/11/2000,0.450708562,Z02,Colombo Central
02/12/2000,0.376479325,Z02,Colombo Central
18/12/2000,0.398126623,Z02,Colombo Central
01/01/2001,0.392591294,Z02,Colombo Central
17/01/2001,0.188226921,Z02,Colombo Central
02/02/2001,0.414022334,Z02,Colombo Central
18/02/2001,0.395644735,Z02,Colombo Central
06/03/2001,0.373221595,Z02,Colombo Central
22/03/2001,0.36299591,Z02,Colombo Central
07/04/2001,0.438197883,Z02,Colombo Central
23/04/2001,0.400369397,Z02,Colombo Central
09/05/2001,0.385961993,Z02,Colombo Central
25/05/2001,0.387164469,Z02,Colombo Central
10/06/2001,0.230181078,Z02,Colombo Central
26/06/2001,0.376452599,Z02,Colombo Central
12/07/2001,0.397936703,Z02,Colombo Central
28/07/2001,0.325291567,Z02,Colombo Central
13/08/2001,0.322423799,Z02,Colombo Central
29/08/2001,0.341255696,Z02,Colombo Central
14/09/2001,0.263753127,Z02,Colombo Central
30/09/2001,0.337938976,Z02,Colombo Central
16/10/2001,0.430981856,Z02,Colombo Central
01/11/2001,0.335735364,Z02,Colombo Central
17/11/2001,0.40358588,Z02,Colombo Central
03/12/2001,0.396781626,Z02,Colombo Central
19/12/2001,0.415329331,Z02,Colombo Central
01/01/2002,0.396479917,Z02,Colombo Central
17/01/2002,0.392664509,Z02,Colombo Central
02/02/2002,0.378770595,Z02,Colombo Central
18/02/2002,0.376491344,Z02,Colombo Central
06/03/2002,0.357241313,Z02,Colombo Central
22/03/2002,0.328491295,Z02,Colombo Central
07/04/2002,0.379007731,Z02,Colombo Central
23/04/2002,0.274689188,Z02,Colombo Central
09/05/2002,0.382760568,Z02,Colombo Central
25/05/2002,0.369286868,Z02,Colombo Central
10/06/2002,0.46595475,Z02,Colombo Central
26/06/2002,0.36341878,Z02,Colombo Central
12/07/2002,0.260235868,Z02,Colombo Central
28/07/2002,0.252549583,Z02,Colombo Central
13/08/2002,0.326402906,Z02,Colombo Central
29/08/2002,0.392466741,Z02,Colombo Central
14/09/2002,0.344764615,Z02,Colombo Central
30/09/2002,0.400760819,Z02,Colombo Central
16/10/2002,0.392934817,Z02,Colombo Central
01/11/2002,0.378202624,Z02,Colombo Central
17/11/2002,0.398938633,Z02,Colombo Central
03/12/2002,0.438577323,Z02,Colombo Central
19/12/2002,0.451889717,Z02,Colombo Central
01/01/2003,0.398328858,Z02,Colombo Central
17/01/2003,0.304099259,Z02,Colombo Central
02/02/2003,0.388567431,Z02,Colombo Central
18/02/2003,0.381640054,Z02,Colombo Central
06/03/2003,0.352859247,Z02,Colombo Central
22/03/2003,0.406271086,Z02,Colombo Central
