Date,ZoneID,ZoneName,LST_Celsius,NDVI,DewPoint_C,AirTemp_C,AirTemp_F,RH_C,HRI,HRI Level
17/01/2006,Z18,Kolonnawa West,28.77,0.329980008,22.34,25.86,78.548,80.95346936,4.980892747,Caution
02/02/2006,Z18,Kolonnawa West,31.56,0.346331904,19.72,26.92,80.456,64.73998557,4.880342458,Caution
18/02/2006,Z18,Kolonnawa West,33.22,0.338755489,22.16,28.26,82.868,69.54661946,5.635333096,High Risk
06/03/2006,Z18,Kolonnawa West,34.25,0.378383188,23.92,26.79,80.222,84.3101353,5.397032375,High Risk
22/03/2006,Z18,Kolonnawa West,34.02,0.467797628,22.14,27.17,80.906,74.0300211,4.425362603,Caution
07/04/2006,Z18,Kolonnawa West,27.71,0.297758594,23.58,28.31,82.958,75.57411306,5.731002477,High Risk
23/04/2006,Z18,Kolonnawa West,33,0.411514274,25.28,27.59,81.662,87.26098379,5.332647931,High Risk
09/05/2006,Z18,Kolonnawa West,31.01,0.320330476,24.5,27.4,81.32,84.22401508,5.800008004,High Risk
25/05/2006,Z18,Kolonnawa West,30.98,0.244841516,24.09,26.63,79.934,85.98153022,6.260395266,Extreme Danger
10/06/2006,Z18,Kolonnawa West,35.2,0.349720469,24.09,26.02,78.836,89.13438253,5.625682414,High Risk
26/06/2006,Z18,Kolonnawa West,33.91,0.265850227,24.76,27.31,81.158,85.99573275,6.527563397,Extreme Danger
12/07/2006,Z18,Kolonnawa West,33.92,0.250232617,23.92,26.41,79.538,86.21898828,6.400046786,Extreme Danger
28/07/2006,Z18,Kolonnawa West,35.91,0.357272696,23.74,26.07,78.926,87.02099515,5.576863648,High Risk
13/08/2006,Z18,Kolonnawa West,30.97,0.338211336,23.7,25.02,77.036,92.39670149,5.162882057,High Risk
29/08/2006,Z18,Kolonnawa West,36.13,0.284330995,23.99,26.39,79.502,86.68464849,6.300852631,Extreme Danger
14/09/2006,Z18,Kolonnawa West,34.54,0.35305995,23.75,25.87,78.566,88.11033626,5.469660392,High Risk
30/09/2006,Z18,Kolonnawa West,39.44,0.314644934,23.19,27.17,80.906,78.8998522,6.324983481,Extreme Danger
16/10/2006,Z18,Kolonnawa West,31.41,0.322693636,23.61,25.85,78.53,87.47427514,5.444274777,High Risk
01/11/2006,Z18,Kolonnawa West,35.51,0.36842177,23.71,25.61,78.098,89.26404057,5.374034358,High Risk
17/11/2006,Z18,Kolonnawa West,33.31,0.234902666,23.69,25.18,77.324,91.46503595,6.257998324,Extreme Danger
03/12/2006,Z18,Kolonnawa West,36.01,0.358504107,22.53,25.16,77.288,85.37044132,5.258180526,High Risk
19/12/2006,Z18,Kolonnawa West,27.73,0.337777785,23.01,25.94,78.692,83.91342977,4.937116159,Caution
01/01/2007,Z18,Kolonnawa West,33.16,0.337945527,19.18,25.54,77.972,67.9203908,4.783827872,Caution
17/01/2007,Z18,Kolonnawa West,37.94,0.337965568,20.98,27.11,80.798,69.201293,5.684213142,High Risk
02/02/2007,Z18,Kolonnawa West,38.7,0.352906313,21.07,26.51,79.718,72.0848112,5.535242037,High Risk
18/02/2007,Z18,Kolonnawa West,32.58,0.315826571,21.32,27.45,81.41,69.26607148,5.529467091,High Risk
06/03/2007,Z18,Kolonnawa West,38.66,0.349881518,21.36,28.03,82.454,67.12267962,5.845537356,High Risk
22/03/2007,Z18,Kolonnawa West,37.56,0.332821606,22.88,28.15,82.67,73.12243582,6.127665288,Extreme Danger
07/04/2007,Z18,Kolonnawa West,35.6,0.332533915,24.25,26.42,79.556,87.89217671,5.889671738,High Risk
23/04/2007,Z18,Kolonnawa West,38.58,0.273763785,24.54,27.31,81.158,84.87218994,6.816280108,Extreme Danger
09/05/2007,Z18,Kolonnawa West,33.37,0.313098705,24.75,26.89,80.402,88.08954609,6.014910596,Extreme Danger
25/05/2007,Z18,Kolonnawa West,38.07,0.301482814,24.7,27.63,81.734,84.09783812,6.61118652,Extreme Danger
10/06/2007,Z18,Kolonnawa West,30.27,0.297349163,24.41,26.47,79.646,88.47756265,5.777176267,High Risk
26/06/2007,Z18,Kolonnawa West,33.65,0.349634849,24.33,27.21,80.978,84.30454703,5.71607427,High Risk
12/07/2007,Z18,Kolonnawa West,34.82,0.217155731,24.03,25.97,78.746,89.07704701,6.704473933,Extreme Danger
28/07/2007,Z18,Kolonnawa West,27.46,0.240478608,23.79,26.38,79.484,85.69916645,5.922935781,High Risk
13/08/2007,Z18,Kolonnawa West,31.4,0.276461701,24.26,26.59,79.862,87.06782832,6.045073602,Extreme Danger
29/08/2007,Z18,Kolonnawa West,31.22,0.267949702,23.99,25.93,78.674,89.07397115,5.961766115,High Risk
14/09/2007,Z18,Kolonnawa West,31.29,0.335283513,24.05,26.51,79.718,86.38400759,5.493039286,High Risk
30/09/2007,Z18,Kolonnawa West,35.23,0.316726837,23.45,27.14,80.852,80.2893937,5.989870314,High Risk
16/10/2007,Z18,Kolonnawa West,30.05,0.364111431,23.69,25.57,78.026,89.36856986,4.948187062,Caution
01/11/2007,Z18,Kolonnawa West,37.34,0.376528771,24.04,26.75,80.15,85.12027097,5.68056151,High Risk
17/11/2007,Z18,Kolonnawa West,31.47,0.358234888,18.68,25.48,77.864,66.06845884,4.39284511,Caution
03/12/2007,Z18,Kolonnawa West,34.36,0.333344292,20.41,27.05,80.69,67.05001249,5.3383851,High Risk
19/12/2007,Z18,Kolonnawa West,28.79,0.37435183,23.78,25.49,77.882,90.28190224,4.757598033,Caution
01/01/2008,Z18,Kolonnawa West,33.64,0.36220316,19.57,25.33,77.594,70.46221521,4.637004882,Caution
17/01/2008,Z18,Kolonnawa West,33.08,0.34829037,19.48,25.02,77.036,71.37468569,4.646081295,Caution
02/02/2008,Z18,Kolonnawa West,36.08,0.386914321,22.53,26.4,79.52,79.32048915,5.216147653,High Risk
18/02/2008,Z18,Kolonnawa West,36.63,0.344753388,22.16,26.38,79.484,77.64699352,5.564538207,High Risk
05/03/2008,Z18,Kolonnawa West,32.08,0.352397151,23.01,25.68,78.224,85.21642231,5.133812714,High Risk
21/03/2008,Z18,Kolonnawa West,37.67,0.257056161,23.27,25.94,78.692,85.24290059,6.486410699,Extreme Danger
06/04/2008,Z18,Kolonnawa West,28.86,0.397060507,23.46,26.06,78.908,85.61589456,4.610863037,Caution
22/04/2008,Z18,Kolonnawa West,31.93,0.257720342,25.27,27.69,81.842,86.70070026,6.565015532,Extreme Danger
08/05/2008,Z18,Kolonnawa West,31.4,0.220322765,24.18,26.31,79.358,88.09403645,6.467549445,Extreme Danger
24/05/2008,Z18,Kolonnawa West,37.14,0.321826884,23.82,26.92,80.456,83.16649631,6.123604412,Extreme Danger
09/06/2008,Z18,Kolonnawa West,31.53,0.301469711,24.39,26.35,79.43,88.99953693,5.825496916,High Risk
25/06/2008,Z18,Kolonnawa West,36.23,0.361304666,24.05,26.09,78.962,88.55313215,5.617584752,High Risk
11/07/2008,Z18,Kolonnawa West,32.72,0.336895221,23.68,25.66,78.188,88.83897693,5.413524203,High Risk
27/07/2008,Z18,Kolonnawa West,33.61,0.308298361,23.68,25.52,77.936,89.58034746,5.709160444,High Risk
12/08/2008,Z18,Kolonnawa West,36.68,0.285863158,23.92,25.58,78.044,90.55990592,6.199347288,Extreme Danger
28/08/2008,Z18,Kolonnawa West,37.77,0.299295591,23.36,25.42,77.756,88.39238062,6.068850216,Extreme Danger
13/09/2008,Z18,Kolonnawa West,35.27,0.330694333,23.84,26.85,80.33,83.60998601,5.884893561,High Risk
29/09/2008,Z18,Kolonnawa West,35.41,0.318697777,22.28,26.29,79.322,78.63297808,5.687432381,High Risk
15/10/2008,Z18,Kolonnawa West,31.25,0.433911154,23.85,26.47,79.646,85.55357127,4.61614098,Caution
31/10/2008,Z18,Kolonnawa West,31.55,0.358191722,21.36,25.78,78.404,76.61458169,4.820003007,Caution
16/11/2008,Z18,Kolonnawa West,31.74,0.27907917,22.73,26.7,80.06,78.88199791,5.848156594,High Risk
02/12/2008,Z18,Kolonnawa West,33.59,0.374572275,22.66,25.75,78.35,83.08247556,5.030938226,High Risk
18/12/2008,Z18,Kolonnawa West,34.43,0.350670687,23.29,24.92,76.856,90.67964338,5.268368281,High Risk
01/01/2009,Z18,Kolonnawa West,36.79,0.334463889,17.81,24.99,76.982,64.40987943,4.837690393,Caution
17/01/2009,Z18,Kolonnawa West,38.24,0.314816448,18.27,26.78,80.204,59.62956204,5.485344092,High Risk
02/02/2009,Z18,Kolonnawa West,33.75,0.316781398,20.21,25.24,77.432,73.70621018,5.106761657,High Risk
18/02/2009,Z18,Kolonnawa West,39.74,0.328895775,16.32,28.2,82.76,48.5109736,5.480351083,High Risk
06/03/2009,Z18,Kolonnawa West,40.05,0.321639094,23.18,27.9,82.22,75.55511995,6.431098422,Extreme Danger
22/03/2009,Z18,Kolonnawa West,32.18,0.278430801,23.28,27.69,81.842,76.95091599,6.125237282,Extreme Danger
07/04/2009,Z18,Kolonnawa West,38.45,0.327512704,23.93,27.39,81.302,81.44119281,6.273444465,Extreme Danger
23/04/2009,Z18,Kolonnawa West,31.31,0.233335484,24.65,27.62,81.716,83.89594017,6.62027173,Extreme Danger
09/05/2009,Z18,Kolonnawa West,36.55,0.276530588,24.99,27.13,80.834,88.10946608,6.661756,Extreme Danger
25/05/2009,Z18,Kolonnawa West,30.24,0.253382735,24.47,27.24,81.032,84.86494113,6.275905606,Extreme Danger
10/06/2009,Z18,Kolonnawa West,29.15,0.309663424,24.55,26.37,79.466,89.75000795,5.584756811,High Risk
26/06/2009,Z18,Kolonnawa West,33.51,0.307838552,23.75,26.38,79.484,85.49314297,5.847011918,High Risk
12/07/2009,Z18,Kolonnawa West,36.95,0.274431509,24.04,26.83,80.294,84.72057684,6.528409916,Extreme Danger
28/07/2009,Z18,Kolonnawa West,35.35,0.286265806,24.36,26.2,79.16,89.6302591,6.244664672,Extreme Danger
13/08/2009,Z18,Kolonnawa West,29.79,0.227236704,24.64,26.9,80.42,87.46096663,6.432900757,Extreme Danger
29/08/2009,Z18,Kolonnawa West,29.76,0.304931883,24.31,26.42,79.556,88.20886112,5.648064208,High Risk
14/09/2009,Z18,Kolonnawa West,36.78,0.330387963,23.95,27,80.6,83.42596352,6.052129379,Extreme Danger
30/09/2009,Z18,Kolonnawa West,40.56,0.319324842,24.43,26.7,80.06,87.3911715,6.483180364,Extreme Danger
16/10/2009,Z18,Kolonnawa West,38.14,0.426335056,24.07,26.4,79.52,87.05074485,5.273945774,High Risk
01/11/2009,Z18,Kolonnawa West,37.71,0.291970758,23.7,25.77,78.386,88.36766133,6.229543912,Extreme Danger
17/11/2009,Z18,Kolonnawa West,32.69,0.38035372,23.48,25.63,78.134,87.93112013,5.007704056,High Risk
03/12/2009,Z18,Kolonnawa West,33.52,0.326097034,23.7,25.77,78.386,88.36766133,5.591497923,High Risk
19/12/2009,Z18,Kolonnawa West,35.96,0.358767709,23.71,26.49,79.682,84.73593319,5.628826004,High Risk
01/01/2010,Z18,Kolonnawa West,35.81,0.33702464,20.8,26.13,79.034,72.50682404,5.331324772,High Risk
17/01/2010,Z18,Kolonnawa West,35.81,0.321216726,22.11,26.55,79.79,76.63861677,5.716479696,High Risk
02/02/2010,Z18,Kolonnawa West,37.28,0.320141138,22.18,26.78,80.204,75.93066929,5.894254456,High Risk
18/02/2010,Z18,Kolonnawa West,32.01,0.312175452,24.18,26.72,80.096,85.99023572,5.800578463,High Risk
06/03/2010,Z18,Kolonnawa West,41.26,0.344900609,20.75,27.66,81.788,66.06618247,5.959927416,High Risk
22/03/2010,Z18,Kolonnawa West,33.67,0.226424381,23.27,28.79,83.822,72.13478649,6.866653781,Extreme Danger
07/04/2010,Z18,Kolonnawa West,33.81,0.369742711,24.49,27.31,81.158,84.61863818,5.597094831,High Risk
23/04/2010,Z18,Kolonnawa West,36.2,0.398891822,25,27.1,80.78,88.31738607,5.589473751,High Risk
09/05/2010,Z18,Kolonnawa West,28.79,0.280549706,24.75,26.38,79.484,90.77587891,5.833313832,High Risk
25/05/2010,Z18,Kolonnawa West,34.4,0.266272822,24.95,27.1,80.78,88.0544455,6.559941961,Extreme Danger
10/06/2010,Z18,Kolonnawa West,33.02,0.316761785,24.31,26.09,78.962,89.9451269,5.767823555,High Risk
26/06/2010,Z18,Kolonnawa West,36.74,0.340922842,25.09,26.99,80.582,89.36782115,6.123385191,Extreme Danger
12/07/2010,Z18,Kolonnawa West,31.06,0.218612423,23.8,25.97,78.746,87.85404848,6.346103108,Extreme Danger
28/07/2010,Z18,Kolonnawa West,33.55,0.29597602,24.37,26.49,79.682,88.16180586,6.058456087,Extreme Danger
13/08/2010,Z18,Kolonnawa West,34.6,0.261307313,23.99,25.92,78.656,89.12672993,6.297403157,Extreme Danger
29/08/2010,Z18,Kolonnawa West,37.8,0.226236031,23.66,25.12,77.216,91.62678365,6.691033745,Extreme Danger
14/09/2010,Z18,Kolonnawa West,36.29,0.248558831,24.11,26.14,79.052,88.61031639,6.597356298,Extreme Danger
30/09/2010,Z18,Kolonnawa West,38.3,0.309527599,22.9,25.4,77.72,86.07006224,5.955545751,High Risk
16/10/2010,Z18,Kolonnawa West,35.77,0.346130075,23.65,26.52,79.736,84.28114551,5.716446574,High Risk
01/11/2010,Z18,Kolonnawa West,29.99,0.288893359,23.89,26.29,79.322,86.67540778,5.722179561,High Risk
17/11/2010,Z18,Kolonnawa West,35.17,0.31836561,23.63,25.36,77.648,90.16425032,5.721434068,High Risk
03/12/2010,Z18,Kolonnawa West,34.05,0.373388288,23.21,24.47,76.046,92.70212303,4.963924157,Caution
19/12/2010,Z18,Kolonnawa West,36.15,0.352716564,21.49,25.87,78.566,76.81624595,5.281238267,High Risk
01/01/2011,Z18,Kolonnawa West,32.49,0.341725715,22.79,24.73,76.514,88.98110108,5.08058751,High Risk
17/01/2011,Z18,Kolonnawa West,24.51,0.334224436,22.99,25.38,77.684,86.64331399,4.610434603,Caution
02/02/2011,Z18,Kolonnawa West,36.11,0.32227344,21.71,23.42,74.156,90.13759012,5.188087519,High Risk
18/02/2011,Z18,Kolonnawa West,31.29,0.303714815,22.98,26.88,80.384,79.2422777,5.665352338,High Risk
06/03/2011,Z18,Kolonnawa West,34.42,0.318946568,23.42,26.2,79.16,84.70553044,5.752449069,High Risk
22/03/2011,Z18,Kolonnawa West,32.4,0.282166443,23.9,27.02,80.636,83.07797723,6.094187635,Extreme Danger
07/04/2011,Z18,Kolonnawa West,36.67,0.254404768,22.82,27.09,80.762,77.51581027,6.541928363,Extreme Danger
23/04/2011,Z18,Kolonnawa West,27.89,0.224365114,24.22,25.54,77.972,92.42504104,6.03048805,Extreme Danger
25/05/2011,Z18,Kolonnawa West,28.72,0.293521454,24.41,26.3,79.34,89.36962132,5.654989822,High Risk
10/06/2011,Z18,Kolonnawa West,30.59,0.276464224,24.51,27.01,80.618,86.22440656,6.078944494,Extreme Danger
26/06/2011,Z18,Kolonnawa West,35.69,0.277232975,24.2,27.2,80.96,83.69914566,6.480609919,Extreme Danger
12/07/2011,Z18,Kolonnawa West,36.28,0.394247751,23.79,26.24,79.232,86.4105008,5.326770514,High Risk
28/07/2011,Z18,Kolonnawa West,35.68,0.386824651,23.66,26.37,79.466,85.08137082,5.341244082,High Risk
13/08/2011,Z18,Kolonnawa West,27.48,0.341486124,24.21,26.38,79.484,87.88879463,5.127237601,High Risk
29/08/2011,Z18,Kolonnawa West,34.75,0.308804768,23.43,26.99,80.582,80.9019707,5.990874034,High Risk
14/09/2011,Z18,Kolonnawa West,29.69,0.348979066,23.94,25.77,78.386,89.65260222,5.114195982,High Risk
30/09/2011,Z18,Kolonnawa West,36.22,0.286267895,24.57,26.96,80.528,86.78904078,6.46418029,Extreme Danger
16/10/2011,Z18,Kolonnawa West,35.98,0.406983283,24.04,26.78,80.204,84.97013738,5.313404154,High Risk
01/11/2011,Z18,Kolonnawa West,35.15,0.368803846,23.79,25.39,77.702,90.87467643,5.319248139,High Risk
17/11/2011,Z18,Kolonnawa West,36.88,0.346488102,23.42,26.09,78.962,85.25814517,5.70560719,High Risk
03/12/2011,Z18,Kolonnawa West,32.7,0.351167494,23.13,26.44,79.592,82.0637456,5.331307313,High Risk
19/12/2011,Z18,Kolonnawa West,31.91,0.332120484,23.26,24.73,76.514,91.54805257,5.183580272,High Risk
01/01/2012,Z18,Kolonnawa West,39.07,0.32022714,21.13,25.33,77.594,77.58709432,5.66322545,High Risk
17/01/2012,Z18,Kolonnawa West,31.45,0.308371035,19.66,24.88,76.784,72.78237838,4.852515749,Caution
02/02/2012,Z18,Kolonnawa West,31.04,0.363005166,19.45,27.74,81.932,60.67665942,4.795963856,Caution
18/02/2012,Z18,Kolonnawa West,30.65,0.314174144,21.97,26.29,79.322,77.16186352,5.286672959,High Risk
05/03/2012,Z18,Kolonnawa West,38.04,0.333247675,23.1,27.01,80.618,79.21223837,6.012499671,Extreme Danger
21/03/2012,Z18,Kolonnawa West,38.65,0.31253893,23.2,26.63,79.934,81.49389007,6.193590966,Extreme Danger
06/04/2012,Z18,Kolonnawa West,36.5,0.300832207,23.59,27.67,81.806,78.49518811,6.334156457,Extreme Danger
22/04/2012,Z18,Kolonnawa West,30.82,0.260248444,24.64,26.49,79.682,89.59786016,6.175014297,Extreme Danger
08/05/2012,Z18,Kolonnawa West,37.72,0.234610642,23.79,27.89,82.202,78.43185897,7.061572651,Extreme Danger
24/05/2012,Z18,Kolonnawa West,31.05,0.260076113,24.44,26.59,79.862,88.01186898,6.181564249,Extreme Danger
09/06/2012,Z18,Kolonnawa West,31.93,0.233534512,24.98,27.76,81.968,84.8680484,6.739448499,Extreme Danger
25/06/2012,Z18,Kolonnawa West,36.72,0.287092187,23.81,25.86,78.548,88.48139996,6.218696961,Extreme Danger
11/07/2012,Z18,Kolonnawa West,36.07,0.339994975,23.92,27.31,81.158,81.77465785,5.95569837,High Risk
27/07/2012,Z18,Kolonnawa West,38.3,0.297697425,24.01,26.91,80.438,84.17120272,6.450862777,Extreme Danger
12/08/2012,Z18,Kolonnawa West,32.02,0.239505742,23.65,25.66,78.188,88.67862392,6.178794425,Extreme Danger
28/08/2012,Z18,Kolonnawa West,26.76,0.269260526,24.08,26.77,80.186,85.22458721,5.722583803,High Risk
13/09/2012,Z18,Kolonnawa West,35.51,0.252012742,24.59,26.14,79.052,91.19556381,6.573896514,Extreme Danger
29/09/2012,Z18,Kolonnawa West,36.89,0.33440696,23.37,27.24,81.032,79.43544598,5.981856156,High Risk
15/10/2012,Z18,Kolonnawa West,38.02,0.328897958,23.6,25.15,77.27,91.13323734,5.832317204,High Risk
31/10/2012,Z18,Kolonnawa West,29.39,0.203565615,23.66,25.11,77.198,91.68138293,6.183784989,Extreme Danger
16/11/2012,Z18,Kolonnawa West,30.09,0.377107216,21.21,24.73,76.514,80.80796153,4.350845101,Caution
02/12/2012,Z18,Kolonnawa West,38.36,0.361811534,20.75,25.43,77.774,75.34646862,5.213041457,High Risk
18/12/2012,Z18,Kolonnawa West,32.12,0.365929171,22.93,25.39,77.702,86.27785235,4.965726489,Caution
01/01/2013,Z18,Kolonnawa West,33.54,0.383520857,22.67,26.35,79.43,80.23387754,5.046111528,High Risk
17/01/2013,Z18,Kolonnawa West,37.23,0.333943705,19.33,25.35,77.63,69.33614673,5.145460649,High Risk
02/02/2013,Z18,Kolonnawa West,37.7,0.357870202,20.11,27.91,82.238,62.58733793,5.509280352,High Risk
18/02/2013,Z18,Kolonnawa West,36.55,0.320534448,23.6,26.58,79.844,83.73105521,6.000899729,Extreme Danger
06/03/2013,Z18,Kolonnawa West,27.19,0.317809378,24.26,26.61,79.898,86.9652938,5.347064424,High Risk
22/03/2013,Z18,Kolonnawa West,36.74,0.292726523,23.45,27.71,81.878,77.65372707,6.409565854,Extreme Danger
07/04/2013,Z18,Kolonnawa West,38.19,0.327557319,24.72,28.45,83.21,80.2683994,6.531075671,Extreme Danger
23/04/2013,Z18,Kolonnawa West,37.44,0.210101652,24.15,27.79,82.022,80.61606611,7.281903896,Extreme Danger
09/05/2013,Z18,Kolonnawa West,37.19,0.266532482,25.16,28.33,82.994,82.97991461,7.010642846,Extreme Danger
25/05/2013,Z18,Kolonnawa West,31.74,0.22737404,24.31,26.77,80.186,86.40847953,6.525583153,Extreme Danger
10/06/2013,Z18,Kolonnawa West,31.61,0.390765246,24.36,26.75,80.15,86.76980609,5.130151702,High Risk
26/06/2013,Z18,Kolonnawa West,35.85,0.249345543,24.12,26.28,79.304,87.93309308,6.577040925,Extreme Danger
12/07/2013,Z18,Kolonnawa West,34.31,0.299655797,24.03,26.45,79.61,86.58613334,6.034516727,Extreme Danger
28/07/2013,Z18,Kolonnawa West,35.93,0.310301909,23.81,26.73,80.114,84.05056325,6.090030988,Extreme Danger
13/08/2013,Z18,Kolonnawa West,33.76,0.207191893,23.62,26.17,79.106,85.88516058,6.671929353,Extreme Danger
29/08/2013,Z18,Kolonnawa West,40.51,0.29588514,24.05,26.69,80.042,85.47274543,6.621450045,Extreme Danger
14/09/2013,Z18,Kolonnawa West,34.7,0.301794319,24.03,25.84,78.512,89.76548047,5.955255185,High Risk
30/09/2013,Z18,Kolonnawa West,37.83,0.295126649,24.06,26.84,80.312,84.7725095,6.430028752,Extreme Danger
16/10/2013,Z18,Kolonnawa West,33.98,0.374835897,23.93,26.83,80.294,84.16255598,5.412424992,High Risk
01/11/2013,Z18,Kolonnawa West,35.73,0.345840844,23.33,25.8,78.44,86.26475865,5.557736443,High Risk
17/11/2013,Z18,Kolonnawa West,31.84,0.407761905,22.88,25.85,78.53,83.70049552,4.65080691,Caution
03/12/2013,Z18,Kolonnawa West,36.4,0.392251072,22.25,25.72,78.296,81.18225527,5.050401024,High Risk
19/12/2013,Z18,Kolonnawa West,33.19,0.343067189,21.77,25.28,77.504,80.92840467,5.064114334,High Risk
01/01/2014,Z18,Kolonnawa West,33.13,0.3570222,19.61,26.73,80.114,65.0220874,4.873532464,Caution
17/01/2014,Z18,Kolonnawa West,32.24,0.31795045,20.98,26.8,80.24,70.47342765,5.330443232,High Risk
02/02/2014,Z18,Kolonnawa West,35.12,0.290665308,19.66,28.39,83.102,59.18814407,5.886965883,High Risk
18/02/2014,Z18,Kolonnawa West,35.83,0.33772383,21.71,29.15,84.47,64.25864542,5.946574429,High Risk
06/03/2014,Z18,Kolonnawa West,33.69,0.327527942,23.47,27.73,81.914,77.65665148,5.866460949,High Risk
22/03/2014,Z18,Kolonnawa West,38.4,0.303527277,24.04,27.76,81.968,80.22596433,6.547123082,Extreme Danger
07/04/2014,Z18,Kolonnawa West,35.33,0.356363592,24.14,27.3,81.14,82.91084034,5.785083878,High Risk
23/04/2014,Z18,Kolonnawa West,34.42,0.306855359,24.26,27.08,80.744,84.5944372,6.113326064,Extreme Danger
09/05/2014,Z18,Kolonnawa West,27.61,0.223838985,25,27.02,80.636,88.73321463,6.351768698,Extreme Danger
25/05/2014,Z18,Kolonnawa West,34.56,0.2123886,24.91,27.24,81.032,87.12602353,7.046955516,Extreme Danger
10/06/2014,Z18,Kolonnawa West,32.92,0.238592612,24.95,27.38,81.284,86.62051497,6.715441416,Extreme Danger
26/06/2014,Z18,Kolonnawa West,34.39,0.24730355,24.35,27.25,81.05,84.20787518,6.656456277,Extreme Danger
12/07/2014,Z18,Kolonnawa West,35.2,0.288495602,23.84,26.48,79.664,85.4517285,6.180310493,Extreme Danger
28/07/2014,Z18,Kolonnawa West,32.39,0.253257416,24.32,26.62,79.916,87.22721428,6.337894341,Extreme Danger
13/08/2014,Z18,Kolonnawa West,38.38,0.290929147,23.61,26.35,79.43,84.92570644,6.370242203,Extreme Danger
29/08/2014,Z18,Kolonnawa West,32.67,0.326999101,23.56,26.25,79.25,85.17166419,5.566703601,High Risk
14/09/2014,Z18,Kolonnawa West,31.19,0.269709222,23.67,26.03,78.854,86.86034081,5.912797838,High Risk
30/09/2014,Z18,Kolonnawa West,35.3,0.343509607,23.81,25.89,78.602,88.32430428,5.625810791,High Risk
16/10/2014,Z18,Kolonnawa West,32.24,0.38132412,23.64,25.45,77.81,89.73721234,4.958114709,Caution
01/11/2014,Z18,Kolonnawa West,38.93,0.465105206,22.71,26.18,79.124,81.24043888,4.779280744,Caution
17/11/2014,Z18,Kolonnawa West,33.2,0.343767558,23.9,26.59,79.862,85.20629881,5.5701341,High Risk
03/12/2014,Z18,Kolonnawa West,30.25,0.27160953,22.74,25.75,78.35,83.48662932,5.640284524,High Risk
19/12/2014,Z18,Kolonnawa West,35.27,0.354823548,23.53,25.69,78.242,87.88319889,5.45549195,High Risk
01/01/2015,Z18,Kolonnawa West,25.95,0.351656072,23.49,25.64,78.152,87.93196536,4.694885003,Caution
17/01/2015,Z18,Kolonnawa West,38.1,0.324341638,21.74,26.93,80.474,73.27069673,5.889169856,High Risk
02/02/2015,Z18,Kolonnawa West,38.5,0.327361668,21.13,27.43,81.374,68.54373825,5.893753775,High Risk
18/02/2015,Z18,Kolonnawa West,30.31,0.335403393,19.16,25.61,78.098,67.55449026,4.577467246,Caution
06/03/2015,Z18,Kolonnawa West,33.86,0.326719879,22.68,28.44,83.192,71.0325171,5.891624468,High Risk
22/03/2015,Z18,Kolonnawa West,30.5,0.32442144,23.2,28.18,82.724,74.42182842,5.662106384,High Risk
07/04/2015,Z18,Kolonnawa West,38.8,0.387328733,24.27,26.69,80.042,86.60841964,5.734127336,High Risk
23/04/2015,Z18,Kolonnawa West,38.89,0.257133443,24.42,27.71,81.878,82.31518188,7.028538163,Extreme Danger
09/05/2015,Z18,Kolonnawa West,29.51,0.295536107,24.5,26.28,79.304,89.95861648,5.713660755,High Risk
25/05/2015,Z18,Kolonnawa West,23.97,0.28473445,24.79,28.05,82.49,82.50328333,5.66114074,High Risk
10/06/2015,Z18,Kolonnawa West,34.69,0.390593157,24.57,27.7,81.86,83.10601207,5.565273368,High Risk
26/06/2015,Z18,Kolonnawa West,35.74,0.315797179,24.62,26.9,80.42,87.35644838,6.171357772,Extreme Danger
12/07/2015,Z18,Kolonnawa West,35.12,0.236277205,24.73,27.55,81.59,84.64383261,6.912313962,Extreme Danger
28/07/2015,Z18,Kolonnawa West,38.6,0.245736179,23.68,26.67,80.006,83.6906252,6.8324851,Extreme Danger
13/08/2015,Z18,Kolonnawa West,36.99,0.31149994,24.84,27.3,81.14,86.45816646,6.405396091,Extreme Danger
29/08/2015,Z18,Kolonnawa West,26.98,0.418278472,24.16,26.48,79.664,87.11019222,4.441044381,Caution
14/09/2015,Z18,Kolonnawa West,38.81,0.289375233,24.32,26.76,80.168,86.51117019,6.58563611,Extreme Danger
30/09/2015,Z18,Kolonnawa West,34.25,0.35602261,23.55,24.84,76.712,92.55407666,5.234454537,High Risk
16/10/2015,Z18,Kolonnawa West,35.29,0.291048882,24.04,26.51,79.718,86.33215017,6.199772278,Extreme Danger
01/11/2015,Z18,Kolonnawa West,31.53,0.266417747,23.85,25.7,78.26,89.53973292,5.944859707,High Risk
17/11/2015,Z18,Kolonnawa West,35.48,0.366892265,24.34,26.25,79.25,89.25885967,5.574825876,High Risk
03/12/2015,Z18,Kolonnawa West,37.9,0.343550637,24.2,25.82,78.476,90.79358386,5.888120256,High Risk
19/12/2015,Z18,Kolonnawa West,36.99,0.365925637,23.31,25.62,78.116,87.08537702,5.461043202,High Risk
01/01/2016,Z18,Kolonnawa West,32.45,0.365926254,22.77,26.8,80.24,78.6095627,5.190426811,High Risk
17/01/2016,Z18,Kolonnawa West,36.55,0.329264011,20.73,26.87,80.366,69.11289146,5.569215594,High Risk
02/02/2016,Z18,Kolonnawa West,39.9,0.321385245,17.76,27.96,82.328,53.8912708,5.700856718,High Risk
18/02/2016,Z18,Kolonnawa West,34.54,0.379454304,23.72,27.76,81.968,78.69720678,5.535770901,High Risk
