Date,LST_Celsius,ZoneID,ZoneName
30/03/2010,32.37,Z01,Colombo North
07/04/2010,34.48,Z01,Colombo North
15/04/2010,34.63,Z01,Colombo North
23/04/2010,32.68,Z01,Colombo North
01/05/2010,35.67,Z01,Colombo North
09/05/2010,31.99,Z01,Colombo North
25/05/2010,31.52,Z01,Colombo North
02/06/2010,33.1,Z01,Colombo North
18/06/2010,32.1,Z01,Colombo North
04/07/2010,30.54,Z01,Colombo North
20/07/2010,27.97,Z01,Colombo North
28/07/2010,30.17,Z01,Colombo North
05/08/2010,31.13,Z01,Colombo North
13/08/2010,30.82,Z01,Colombo North
29/08/2010,35.73,Z01,Colombo North
14/09/2010,34.44,Z01,Colombo North
30/09/2010,31.35,Z01,Colombo North
08/10/2010,29.52,Z01,Colombo North
16/10/2010,31.97,Z01,Colombo North
24/10/2010,32.16,Z01,Colombo North
01/11/2010,27.79,Z01,Colombo North
09/11/2010,30.05,Z01,Colombo North
17/11/2010,30.76,Z01,Colombo North
25/11/2010,30.51,Z01,Colombo North
11/12/2010,30.8,Z01,Colombo North
19/12/2010,25.85,Z01,Colombo North
27/12/2010,27.83,Z01,Colombo North
01/01/2011,29.45,Z01,Colombo North
17/01/2011,30.75,Z01,Colombo North
25/01/2011,31.04,Z01,Colombo North
02/02/2011,30.9,Z01,Colombo North
10/02/2011,31.43,Z01,Colombo North
18/02/2011,33,Z01,Colombo North
26/02/2011,33.09,Z01,Colombo North
06/03/2011,32.1,Z01,Colombo North
14/03/2011,30.09,Z01,Colombo North
22/03/2011,31.38,Z01,Colombo North
30/03/2011,31.67,Z01,Colombo North
07/04/2011,31.44,Z01,Colombo North
15/04/2011,30.54,Z01,Colombo North
23/04/2011,30.68,Z01,Colombo North
01/05/2011,29.84,Z01,Colombo North
09/05/2011,30.54,Z01,Colombo North
17/05/2011,32.43,Z01,Colombo North
25/05/2011,27.32,Z01,Colombo North
02/06/2011,29.29,Z01,Colombo North
10/06/2011,29.89,Z01,Colombo North
18/06/2011,31.28,Z01,Colombo North
26/06/2011,33.17,Z01,Colombo North
04/07/2011,32.19,Z01,Colombo North
12/07/2011,30.01,Z01,Colombo North
28/07/2011,30.74,Z01,Colombo North
05/08/2011,30,Z01,Colombo North
13/08/2011,33.82,Z01,Colombo North
21/08/2011,26.53,Z01,Colombo North
29/08/2011,30.88,Z01,Colombo North
06/09/2011,31.95,Z01,Colombo North
14/09/2011,31.76,Z01,Colombo North
22/09/2011,34.35,Z01,Colombo North
30/09/2011,33.33,Z01,Colombo North
08/10/2011,33.64,Z01,Colombo North
16/10/2011,31.6,Z01,Colombo North
24/10/2011,32.35,Z01,Colombo North
01/11/2011,25.63,Z01,Colombo North
09/11/2011,32.75,Z01,Colombo North
17/11/2011,33.06,Z01,Colombo North
03/12/2011,31.22,Z01,Colombo North
27/12/2011,29.07,Z01,Colombo North
01/01/2012,32.32,Z01,Colombo North
09/01/2012,30.05,Z01,Colombo North
